experiment,feature_set,split,feature,feature_type,mean_abs_shap
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.0009182227984044245
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0008059261422559372
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.0007782071089638369
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.000702951842226189
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.000666462825176003
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.0006573380608933968
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0006388222719096687
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.00048148163172114097
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.0003536102808165889
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.00022756399781777889
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.00017812276939227538
combined_all__random,combined_all,random,density_g_cm3,geo,0.21087620660570427
combined_all__random,combined_all,random,void_fraction,geo,0.18107924427910504
combined_all__random,combined_all,random,lcd,geo,0.0953182032881527
combined_all__random,combined_all,random,surface_area_m2g,geo,0.08420195521420087
combined_all__random,combined_all,random,pld,geo,0.08373719567572284
combined_all__random,combined_all,random,surface_area_m2cm3,geo,0.08219321156445522
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.03965866402667401
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.029293951150369785
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.02472244057763166
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.021024120160160555
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.017229105661170165
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.011028283284126679
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.010780483425440215
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.008394866887487036
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.0082887433374811
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.008079527218790638
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.005932728728426941
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.005163749626398778
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.003709946910713695
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.003472369672145313
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.0029143966938166683
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0028286775642372168
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.002807841384313724
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.002756725456122873
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.002601236218384918
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.002590392144626305
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.0023823358196351143
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.002334804439837563
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.0021572825103220446
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.0020687303599634397
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.001988389221843677
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.0018578068469150841
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.0018405637024070539
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.0018375363056866078
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0018133024671111169
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.0017663348242895806
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0017418514276459234
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.0017382613850274523
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0015434265306974893
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.0014543429670571002
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.001411368521846011
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.0013350220672262729
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.0013053656644462046
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.0011849080496810645
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.0011398087605590933
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.0011066498303406742
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.0009715904444230235
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0008095557859249474
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.0007859770962845478
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.000739166316862558
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0006082488609293772
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0005973161548569044
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.0005831572071846779
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0005613929913700259
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.000543173596105798
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0004739225915832938
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.0004626642443774409
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.00046260078078754353
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0004060684386360924
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.00039932006318758905
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0003786217761058028
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.00036963763162077356
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.00034609414034175777
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.00034542182684046014
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.00029522857735425395
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.0002939048809365104
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0002906017193705716
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.00026223592975872946
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.00025076716972834216
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.00023409290349341385
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.00023294359941579418
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.00022718569337408683
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.00020296605677437988
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.00020175328340226698
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.00017589997129447796
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.00017118653356341967
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.00016723194586114968
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.00012025781333867978
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.00011947890233427448
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.00011912649259687456
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.00011402900435125819
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,8.409985899328119e-05
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,8.397131136561169e-05
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,8.121221304150612e-05
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,6.749520664064621e-05
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,3.355946774339958e-05
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,1.456796361202986e-05
combined_all__metal,combined_all,metal,density_g_cm3,geo,0.22919896640589002
combined_all__metal,combined_all,metal,void_fraction,geo,0.19181471097377215
combined_all__metal,combined_all,metal,lcd,geo,0.08663011982984799
combined_all__metal,combined_all,metal,pld,geo,0.07412615993632962
combined_all__metal,combined_all,metal,surface_area_m2g,geo,0.07412364448124069
combined_all__metal,combined_all,metal,surface_area_m2cm3,geo,0.07407025333206878
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.07320621773777584
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.023172904598610693
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.020581457605959433
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.015297354876723247
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.014138982304031386
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.013153614996562984
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.012299751051567083
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.007394768487668167
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.006324455146175556
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.005574824721656463
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.005495040367226272
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.003907649753659948
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0037857855655563546
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.0037260724198656713
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.003624711897397858
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.0036206797090649495
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.003515473918943168
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.002933112509744934
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.0028214913059814383
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.002628283035497992
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.002249624030985641
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.002115182246363455
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.0020390885638380376
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.0019714579466123994
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.0019642549869514597
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.001927881137480127
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.0018678038030305903
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.001848767905786265
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.0018203777790483818
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0018160173048191403
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0018150282140568907
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.0017876102176630035
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.001743577349280715
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0015831867738131651
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.0015684967240892434
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.0015279237836462183
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0014556858153551328
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.001389342416906745
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.0012952536002372199
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.0011909207096322961
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.0011510754677354405
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.0011305212315890509
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.001106616353632186
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.0010195203999480405
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.000986775537492633
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.000978243137807956
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.0009695693303513659
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0009314841826269274
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0009141243972206896
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0008115445935521461
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0007960327198610318
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0007871784009085063
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0006347504164852187
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.0005536228232753067
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0005425030887468425
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0003999496604486465
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.00039129110313267925
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0003456683679190356
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.0003400350387295204
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0003041157918460723
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0002978357141651341
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0002497635601387875
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.00024459518531367956
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0002440277958966578
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.00024334872810487083
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.00022029233617794323
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.00017819977088180385
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.00015012411268130256
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.0001487054119179413
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.00014757706079939387
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0001370571092829289
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.00013374479678720985
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.0001288059083434293
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.00012539105607876178
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.00011818282460777966
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.00011302882099530157
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,9.700865495618989e-05
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,7.841922663065623e-05
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,4.753554353220242e-05
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,3.341103771402107e-05
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,2.315554997676889e-05
combined_all__topology,combined_all,topology,density_g_cm3,geo,0.3209203719337286
combined_all__topology,combined_all,topology,void_fraction,geo,0.24782321457144113
combined_all__topology,combined_all,topology,surface_area_m2g,geo,0.11894296562348076
combined_all__topology,combined_all,topology,surface_area_m2cm3,geo,0.0800735910544398
combined_all__topology,combined_all,topology,lcd,geo,0.0742778490398953
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.04723154135953175
combined_all__topology,combined_all,topology,pld,geo,0.04658297166367993
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.036490053812864603
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.02340434057732078
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.019749672863349724
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.016101634387325755
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.015400165122052634
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.013850575540388007
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.012081925137617423
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.011842215674876724
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.010118171820785327
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.006012439448997004
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.004770973960953398
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.004718615809758468
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.003905046373979776
