experiment,feature_set,split,feature,feature_type,mean_abs_shap
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0030071861678468504
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.003001682700043272
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.00291418837646277
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0027527895019419137
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.002603885927132905
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.0025757088108585634
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0024907675258568226
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.002385980468147394
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.002349778062935694
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.002279991795238966
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.0022523130899878368
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.0022403040611151705
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.002236539237241703
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0022181825032872035
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.0021154080380153067
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.001978783029627043
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.0019497850388715593
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0017948360869648977
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.0016688043830685637
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.001390031616301603
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0013763892320837487
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0012908925779557088
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.001246514455044812
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0012442217704215002
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0010468731762277056
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0009223479794994647
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.000919157622012096
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.0008938802150898078
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.0007780946141915044
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0007287072018755148
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.0006989583674221648
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0006338167876889914
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0005979315607617528
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.00037731297242083893
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.00032115791727439655
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0002824873011835722
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,1.890161521732811e-06
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.0
combined_all__topology,combined_all,topology,void_fraction,geo,0.5190747694398455
combined_all__topology,combined_all,topology,density_g_cm3,geo,0.284106233906515
combined_all__topology,combined_all,topology,surface_area_m2cm3,geo,0.21514057182163598
combined_all__topology,combined_all,topology,lcd,geo,0.19463650577796943
combined_all__topology,combined_all,topology,surface_area_m2g,geo,0.1300310188003556
combined_all__topology,combined_all,topology,pld,geo,0.09674073349867134
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.059669129627957125
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.03875465216758584
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.032569370136363136
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.028656311794007707
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.025616913331323307
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.01571704988129023
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.014048516977075756
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.01339658251353072
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.011586883411182799
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.008772846855794651
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.007876680421555645
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.007830041672025195
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.007415623198497691
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.006786602253375351
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.00662185901197912
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.006503326596219575
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.005919977841435567
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.00570201569840932
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.0053999325294447125
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.005145337310888865
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.004885023688066817
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.004794981017791538
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.00451338482002302
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.0044799345136783235
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.004239289925555871
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.004093805769655167
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.003861810944589401
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.00382062414249564
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.0036961511838480847
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.0036333082108430995
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.0035609862533610855
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0035154314966014933
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.003499563610859089
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.003469179828709308
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.003321677293713041
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.003218621967697487
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.0031352415679176985
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.0030362598381013183
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.003013508249857597
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.002925572794768112
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.002862845634496805
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.002796012937939697
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.002772822482757574
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.002696894206237629
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.0026177622248821195
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0025741755814600114
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.002540477204039848
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0024483876845509556
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.002251490237840094
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.002207057248160706
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0021017650128721164
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.0020764110518894066
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.002018089542623782
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.0019945834398931734
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0018119458457952842
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0015718884804361301
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.0015700443572313817
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.0015111420971746447
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.00136612920788321
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0013577364642696874
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.0012859302132468035
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0012183343856592406
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0011369480584677808
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0010900058023128913
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.001045613869386514
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.0010029574379288233
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.000955900547482691
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.000902564445886434
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0008750387715705641
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.0008556117904881804
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0008194820155816489
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0007909699194909405
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.00077110715875461
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0007465444737805827
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.0007038925242522985
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0006203793623208227
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0005988206830358329
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.000519584970023664
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0003846787671545809
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,7.91043032465194e-05
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.0
